,width,flickr_640_url,license,file_name,date_captured,coco_url,flickr_url,id,height
2886,3000,https://farm66.staticflickr.com/65535/49055582683_d28c96802b_z.jpg,CC,unofficial/002886.jpg,,,https://farm66.staticflickr.com/65535/49055582683_7545328d90_o.png,2886,4000
2887,3000,https://farm66.staticflickr.com/65535/48769099063_07ba194be4_z.jpg,CC,unofficial/002887.jpg,,,https://farm66.staticflickr.com/65535/48769099063_b4eb3ddd1a_o.png,2887,4000
2888,4208,,ODBL (c) OpenLitterMap & Contributors,unofficial/002888.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/06/19/Iz8SRIan6bTtZkQgZ9pV6ZL8NxDWblp2p5EoPRj6.jpeg,2888,2368
2889,4032,,ODBL (c) OpenLitterMap & Contributors,unofficial/002889.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/06/19/FqgSH1AYNsf85gtwCdrxm7Wenp9oYzLNxMpbZIZe.jpeg,2889,3024
2890,3024,https://farm66.staticflickr.com/65535/51618417702_710a2e8a45_z.jpg,CC,unofficial/002890.jpg,,,https://farm66.staticflickr.com/65535/51618417702_3c7d05cd40_o.png,2890,4032
2891,3000,https://farm66.staticflickr.com/65535/49055578678_a4958baf10_z.jpg,CC,unofficial/002891.jpg,,,https://farm66.staticflickr.com/65535/49055578678_87135fd418_o.png,2891,4000
2892,3264,,ODBL (c) OpenLitterMap & Contributors,unofficial/002892.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/09/08/KuIqYWWkoGXEsdd5kHRIKY7eiIlob6BzQD2zC6A7.jpeg,2892,2448
2893,3000,https://farm66.staticflickr.com/65535/52528484408_001212d337_z.jpg,CC,unofficial/002893.jpg,,,https://farm66.staticflickr.com/65535/52528484408_8f13f74468_o.png,2893,4000
2894,2048,,ODBL (c) OpenLitterMap & Contributors,unofficial/002894.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/02/14/CqHk3uMthj71AR6tLbHDqcvZtzdhSeUyy6qv7N72.jpeg,2894,1536
2895,3024,https://farm66.staticflickr.com/65535/51618410972_57253f9ec6_z.jpg,CC,unofficial/002895.jpg,,,https://farm66.staticflickr.com/65535/51618410972_73049593ba_o.png,2895,4032
2896,3024,,ODBL (c) OpenLitterMap & Contributors,unofficial/002896.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/11/13/JTZrwsXGQTZhd7OZr0qSh3cf0jOeDULCtoSZUyoL.jpeg,2896,4032
2897,2048,,ODBL (c) OpenLitterMap & Contributors,unofficial/002897.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/04/02/HPfrHGbWuRJh01HuGCZD9qeJpMjSLxqyMYtiuXKk.jpeg,2897,1536
2898,720,https://farm66.staticflickr.com/65535/50834102842_fba57f3b20_z.jpg,CC,unofficial/002898.jpg,,,https://farm66.staticflickr.com/65535/50834102842_86b804fe98_o.png,2898,720
2899,3024,,ODBL (c) OpenLitterMap & Contributors,unofficial/002899.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/06/02/uhlDpwukHtKxyd7yt0cYPVKrylcu4X24xzSGOBr7.jpeg,2899,4032
2900,1536,,ODBL (c) OpenLitterMap & Contributors,unofficial/002900.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/12/17/VTR3vvCtTIIiHxnHP1R7SYA604dEZlmLfo2r0FjL.jpeg,2900,2048
2901,3000,https://farm66.staticflickr.com/65535/52528483143_2e55bb1e21_z.jpg,CC,unofficial/002901.jpg,,,https://farm66.staticflickr.com/65535/52528483143_aa6f735c0e_o.png,2901,4000
2902,3024,,ODBL (c) OpenLitterMap & Contributors,unofficial/002902.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/764/xkqMIxoDCOwKFVizfjprpZrRPOIwKVcTi6PnOeaJ.jpeg,2902,4032
2903,1824,https://farm66.staticflickr.com/65535/48721748571_62072c1245_z.jpg,CC,unofficial/002903.jpg,,,https://farm66.staticflickr.com/65535/48721748571_aa49e86913_o.png,2903,4000
2904,4032,,ODBL (c) OpenLitterMap & Contributors,unofficial/002904.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/09/25/aa0mMjpYtnfQQXYbULahzXd8HBEXYWWEpxvBqEBk.jpeg,2904,3024
2905,3492,https://farm66.staticflickr.com/65535/51618814507_eacecc278a_z.jpg,CC,unofficial/002905.jpg,,,https://farm66.staticflickr.com/65535/51618814507_e7ef48cb5d_o.png,2905,4656
2906,1320,https://farm66.staticflickr.com/65535/50834142756_5db2af56b2_z.jpg,CC,unofficial/002906.jpg,,,https://farm66.staticflickr.com/65535/50834142756_f3cf8c88bf_o.png,2906,672
2907,1536,,ODBL (c) OpenLitterMap & Contributors,unofficial/002907.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/08/13/ZQG9rLsNq4zsyB5yvJLQKqXP8ywXXz7eNOO6Iw2G.jpeg,2907,2048
2908,1536,,ODBL (c) OpenLitterMap & Contributors,unofficial/002908.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/08/26/3vqMzyeGT2zYbF6PljOapXKFKG5h2DShIg0aXRhu.jpeg,2908,2048
2909,3264,,ODBL (c) OpenLitterMap & Contributors,unofficial/002909.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/08/16/MmtkRa48ajxt0GrOV0JTSErwUNWqmYFHxsd3qJV1.jpeg,2909,2448
2910,3024,,ODBL (c) OpenLitterMap & Contributors,unofficial/002910.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/700/vl3KmDap4Bf5y6PhA2xbFGYpPjmwZrE22o3l3JeK.jpeg,2910,4032
2911,3492,,ODBL (c) OpenLitterMap & Contributors,unofficial/002911.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/09/04/6AjHi4LeGjy2ZXcbIZsmUJFrAXK5X26AuyaEabiU.jpeg,2911,4656
2912,512,https://farm66.staticflickr.com/65535/51619255371_79bc86b305_z.jpg,CC,unofficial/002912.jpg,,,https://farm66.staticflickr.com/65535/51619255371_43240bce49_o.png,2912,384
2913,414,https://farm66.staticflickr.com/65535/50834225242_6a27e7b5b7_z.jpg,CC,unofficial/002913.jpg,,,https://farm66.staticflickr.com/65535/50834225242_58ee73cfd7_o.png,2913,528
2914,1536,,ODBL (c) OpenLitterMap & Contributors,unofficial/002914.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/10/05/S4XeuowPST3QScJqoJIjaosATOdtQICenbgkFK0n.jpeg,2914,2048
2915,720,https://farm66.staticflickr.com/65535/50834017931_2e29ab6d0f_z.jpg,CC,unofficial/002915.jpg,,,https://farm66.staticflickr.com/65535/50834017931_99dee747c2_o.png,2915,720
2916,1824,https://farm66.staticflickr.com/65535/48693770863_b421dcb96f_z.jpg,CC,unofficial/002916.jpg,,,https://farm66.staticflickr.com/65535/48693770863_6b3202ce5c_o.png,2916,4000
2917,3120,,ODBL (c) OpenLitterMap & Contributors,unofficial/002917.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/07/13/Uuu3rhMJjHFjpWWs6kiNk5LiUEuB7SfOmbWlTLvy.jpeg,2917,4160
2918,3000,https://farm66.staticflickr.com/65535/48846564378_882a1398a2_z.jpg,CC,unofficial/002918.jpg,,,https://farm66.staticflickr.com/65535/48846564378_1c9db2e9f1_o.png,2918,4000
2919,3024,,ODBL (c) OpenLitterMap & Contributors,unofficial/002919.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/06/20/QY9FoSBUyFIM1ZvOhrAJGCDCw4o6cR0yXEnPkSFa.jpeg,2919,4032
2920,512,https://farm66.staticflickr.com/65535/51619482398_c9d4a56b0b_z.jpg,CC,unofficial/002920.jpg,,,https://farm66.staticflickr.com/65535/51619482398_8723a0b0e5_o.png,2920,384
2921,3024,,ODBL (c) OpenLitterMap & Contributors,unofficial/002921.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/06/19/7u31UysTiHD7IirbT8GcAmtuayUSalf3qPQhoWfs.jpeg,2921,4032
2922,3000,https://farm66.staticflickr.com/65535/49042784911_7fb9de716d_z.jpg,CC,unofficial/002922.jpg,,,https://farm66.staticflickr.com/65535/49042784911_6170082a16_o.png,2922,4000
2923,3000,https://farm66.staticflickr.com/65535/48794854117_5a8a8035fb_z.jpg,CC,unofficial/002923.jpg,,,https://farm66.staticflickr.com/65535/48794854117_9cd6cbc62b_o.png,2923,4000
2924,1824,https://farm66.staticflickr.com/65535/48701151651_43054360ea_z.jpg,CC,unofficial/002924.jpg,,,https://farm66.staticflickr.com/65535/48701151651_9375f35057_o.png,2924,4000
2925,720,https://farm66.staticflickr.com/65535/50834102612_68033e44e3_z.jpg,CC,unofficial/002925.jpg,,,https://farm66.staticflickr.com/65535/50834102612_c0baf721a0_o.png,2925,720
2926,3000,https://farm66.staticflickr.com/65535/49494219893_6ddaca526b_z.jpg,CC,unofficial/002926.jpg,,,https://farm66.staticflickr.com/65535/49494219893_ffca061580_o.png,2926,4000
2927,1536,,ODBL (c) OpenLitterMap & Contributors,unofficial/002927.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/11/28/aiIIXI4dzsHPh9ETvnJaaJ15U2khe1egiwfe4z97.jpeg,2927,2048
2928,3024,,ODBL (c) OpenLitterMap & Contributors,unofficial/002928.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/08/28/UvyBt21owWVTsTPbAiB48x10z3cEd4R8uy4rKbJw.jpeg,2928,4032
2929,3000,https://farm66.staticflickr.com/65535/49055578693_eed019ea7d_z.jpg,CC,unofficial/002929.jpg,,,https://farm66.staticflickr.com/65535/49055578693_0f17257349_o.png,2929,4000
2930,4000,https://farm66.staticflickr.com/65535/48694120786_10b5570f1b_z.jpg,CC,unofficial/002930.jpg,,,https://farm66.staticflickr.com/65535/48694120786_d6eba835e7_o.png,2930,1824
2931,3000,https://farm66.staticflickr.com/65535/49578671281_1652f4f192_z.jpg,CC,unofficial/002931.jpg,,,https://farm66.staticflickr.com/65535/49578671281_1dce3f2aae_o.png,2931,4000
2932,3000,https://farm66.staticflickr.com/65535/48769428161_4c39f15eea_z.jpg,CC,unofficial/002932.jpg,,,https://farm66.staticflickr.com/65535/48769428161_825b33d19e_o.png,2932,4000
2933,3024,,ODBL (c) OpenLitterMap & Contributors,unofficial/002933.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/06/02/gXzGsOtz9c42nVIdT4I8Y4putu5v8XkESxp9uIf5.jpeg,2933,4032
2934,3000,https://farm66.staticflickr.com/65535/51276473885_7e3fc56869_z.jpg,CC,unofficial/002934.jpg,,,https://farm66.staticflickr.com/65535/51276473885_4e4cdbd42e_o.png,2934,4000
2935,4000,https://farm66.staticflickr.com/65535/48693776808_24c6e59950_z.jpg,CC,unofficial/002935.jpg,,,https://farm66.staticflickr.com/65535/48693776808_edc4d8d450_o.png,2935,1824
2936,1824,https://farm66.staticflickr.com/65535/48701316702_125b2e8630_z.jpg,CC,unofficial/002936.jpg,,,https://farm66.staticflickr.com/65535/48701316702_1a6dc37352_o.png,2936,4000
2937,4032,,ODBL (c) OpenLitterMap & Contributors,unofficial/002937.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/06/20/iAZE6AEPwZTXFkkXoYz8sZelD2iM24D0aWwXhv7s.jpeg,2937,3024
2938,1824,https://farm66.staticflickr.com/65535/48742634982_eeb92b9d89_z.jpg,CC,unofficial/002938.jpg,,,https://farm66.staticflickr.com/65535/48742634982_2eee4258ab_o.png,2938,4000
2939,720,https://farm66.staticflickr.com/65535/50834016356_4bcb14cf78_z.jpg,CC,unofficial/002939.jpg,,,https://farm66.staticflickr.com/65535/50834016356_d2dd7bc9bd_o.png,2939,720
2940,3000,https://farm66.staticflickr.com/65535/49042294058_31cb7d95af_z.jpg,CC,unofficial/002940.jpg,,,https://farm66.staticflickr.com/65535/49042294058_67be1a750c_o.png,2940,4000
2941,2048,,ODBL (c) OpenLitterMap & Contributors,unofficial/002941.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/12/14/GishILZmNniOZHUuVwnMt0Qrla4wIpthjZ0CZnct.jpeg,2941,1536
2942,3492,,ODBL (c) OpenLitterMap & Contributors,unofficial/002942.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/11/06/KYfXPdCGr4Phj2NYR2pc1PayAXfxq0FjG7paEXJl.jpeg,2942,4656
2943,3000,https://farm66.staticflickr.com/65535/49578907917_7ab4537104_z.jpg,CC,unofficial/002943.jpg,,,https://farm66.staticflickr.com/65535/49578907917_76e6411230_o.png,2943,4000
2944,3000,https://farm66.staticflickr.com/65535/48795004011_ae28dc72ba_z.jpg,CC,unofficial/002944.jpg,,,https://farm66.staticflickr.com/65535/48795004011_cac77df2a5_o.png,2944,4000
2945,3120,,ODBL (c) OpenLitterMap & Contributors,unofficial/002945.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/05/12/vCOLN8MnxApYwLoe1FrdIs8mvh0qXWWv2vptSV2p.jpeg,2945,4160
2946,4000,https://farm66.staticflickr.com/65535/50788447973_ce98c7dedd_z.jpg,CC,unofficial/002946.jpg,,,https://farm66.staticflickr.com/65535/50788447973_ef94d6609a_o.png,2946,3000
2947,4160,,ODBL (c) OpenLitterMap & Contributors,unofficial/002947.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/09/07/XrpE6TfyswnlMHxtxgaoR55M4gZ14q4xKZoetzSy.jpeg,2947,3120
2948,1824,https://farm66.staticflickr.com/65535/48721932137_2dbdeafb98_z.jpg,CC,unofficial/002948.jpg,,,https://farm66.staticflickr.com/65535/48721932137_0a0964f109_o.png,2948,4000
2949,3000,https://farm66.staticflickr.com/65535/49056087961_f0ec688d9f_z.jpg,CC,unofficial/002949.jpg,,,https://farm66.staticflickr.com/65535/49056087961_b9f401affb_o.png,2949,4000
2950,3024,,ODBL (c) OpenLitterMap & Contributors,unofficial/002950.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/03/22/3k9YPL6oWisfO2LqUnoSQfuyPqgg5rsIaodM5CmB.jpeg,2950,4032
2951,1824,https://farm66.staticflickr.com/65535/48721422968_f4af17cefb_z.jpg,CC,unofficial/002951.jpg,,,https://farm66.staticflickr.com/65535/48721422968_208fd24471_o.png,2951,4000
2952,3000,https://farm66.staticflickr.com/65535/48794879477_117d26f095_z.jpg,CC,unofficial/002952.jpg,,,https://farm66.staticflickr.com/65535/48794879477_4dfe768aaa_o.png,2952,4000
2953,3000,https://farm66.staticflickr.com/65535/49042285243_035f00a389_z.jpg,CC,unofficial/002953.jpg,,,https://farm66.staticflickr.com/65535/49042285243_ea161080d4_o.png,2953,4000
2954,2048,,ODBL (c) OpenLitterMap & Contributors,unofficial/002954.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/10/15/fyeN6QUFYg42CTlBqjwE31mGYnKG7ArrjKY5IRQH.jpeg,2954,1536
2955,4000,https://farm66.staticflickr.com/65535/48693799193_1ef0e2a06c_z.jpg,CC,unofficial/002955.jpg,,,https://farm66.staticflickr.com/65535/48693799193_58f618bcc2_o.png,2955,1824
2956,927,https://farm66.staticflickr.com/65535/50834143636_aa6e5700bc_z.jpg,CC,unofficial/002956.jpg,,,https://farm66.staticflickr.com/65535/50834143636_49dbd4dd22_o.png,2956,2532
2957,4000,https://farm66.staticflickr.com/65535/48721924617_cdb7563efb_z.jpg,CC,unofficial/002957.jpg,,,https://farm66.staticflickr.com/65535/48721924617_d69c3b007d_o.png,2957,1824
2958,3000,https://farm66.staticflickr.com/65535/48847108987_30e368f609_z.jpg,CC,unofficial/002958.jpg,,,https://farm66.staticflickr.com/65535/48847108987_27b77c607e_o.png,2958,4000
2959,3024,,ODBL (c) OpenLitterMap & Contributors,unofficial/002959.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/10/16/dfJEHn7GRJbx43wL3Ozd8y1d4jNWy0HhXIQLNxmr.jpeg,2959,4032
2960,3000,https://farm66.staticflickr.com/65535/49578676536_592750c7c9_z.jpg,CC,unofficial/002960.jpg,,,https://farm66.staticflickr.com/65535/49578676536_e29d3116da_o.png,2960,4000
2961,960,https://farm66.staticflickr.com/65535/50834124061_555433a462_z.jpg,CC,unofficial/002961.jpg,,,https://farm66.staticflickr.com/65535/50834124061_4e6e921519_o.png,2961,651
2962,822,https://farm66.staticflickr.com/65535/50833391448_c91c5fabef_z.jpg,CC,unofficial/002962.jpg,,,https://farm66.staticflickr.com/65535/50833391448_626ed699d4_o.png,2962,792
2963,3000,https://farm66.staticflickr.com/65535/48794724921_faf4049720_z.jpg,CC,unofficial/002963.jpg,,,https://farm66.staticflickr.com/65535/48794724921_ddd1112bbd_o.png,2963,4000
2964,2048,,ODBL (c) OpenLitterMap & Contributors,unofficial/002964.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/10/28/tLejMqFcTs3Jc2cI1StX2dTH9Tkes9K8FWkMCpjP.jpeg,2964,1536
2965,1536,,ODBL (c) OpenLitterMap & Contributors,unofficial/002965.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/11/24/QmJyLCQf0POUdybwBggrfct8akppVBo3eTtUoFiS.jpeg,2965,2048
2966,3000,https://farm66.staticflickr.com/65535/49056304407_5e2ef583d0_z.jpg,CC,unofficial/002966.jpg,,,https://farm66.staticflickr.com/65535/49056304407_afb2ccda99_o.png,2966,4000
2967,480,,ODBL (c) OpenLitterMap & Contributors,unofficial/002967.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/09/04/SICwSNvGKQTfPZOJDDFzz6J0pxw2IH41bc9CmEe8.jpeg,2967,640
2968,3000,https://farm66.staticflickr.com/65535/48794869007_93211647a7_z.jpg,CC,unofficial/002968.jpg,,,https://farm66.staticflickr.com/65535/48794869007_9225abdbd9_o.png,2968,4000
2969,1536,,ODBL (c) OpenLitterMap & Contributors,unofficial/002969.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/10/15/wFoYrL5PxSfAbnf9vcPzbdweqSQa8ow99nwIJzaA.jpeg,2969,2048
2970,3000,https://farm66.staticflickr.com/65535/48781774696_98bbdfb9d3_z.jpg,CC,unofficial/002970.jpg,,,https://farm66.staticflickr.com/65535/48781774696_548a2bb984_o.png,2970,4000
2971,1239,https://farm66.staticflickr.com/65535/50833400303_77a8159095_z.jpg,CC,unofficial/002971.jpg,,,https://farm66.staticflickr.com/65535/50833400303_5e03252611_o.png,2971,1191
2972,4032,,ODBL (c) OpenLitterMap & Contributors,unofficial/002972.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/764/be6ise204EYg8gHgT4ZOZOhMoKoaM6skHt29MZ6E.jpeg,2972,3024
2973,3000,https://farm66.staticflickr.com/65535/49056305982_e17f758337_z.jpg,CC,unofficial/002973.jpg,,,https://farm66.staticflickr.com/65535/49056305982_045553726e_o.png,2973,4000
2974,3024,,ODBL (c) OpenLitterMap & Contributors,unofficial/002974.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/06/21/9szpAcGTJ7dN1zLFklrHBdL64fDGTcsZFyNwVXfa.jpeg,2974,4032
2975,1536,,ODBL (c) OpenLitterMap & Contributors,unofficial/002975.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/08/27/0TiFUgoNfQ0tbgqIuFLyvuSDpnY0N0JEizpJDUf2.jpeg,2975,2048
2976,4000,https://farm66.staticflickr.com/65535/50616635058_a0cb240822_z.jpg,CC,unofficial/002976.jpg,,,https://farm66.staticflickr.com/65535/50616635058_40f9467033_o.png,2976,3000
2977,1824,https://farm66.staticflickr.com/65535/48701144086_38f925b60c_z.jpg,CC,unofficial/002977.jpg,,,https://farm66.staticflickr.com/65535/48701144086_0fbc7c8768_o.png,2977,4000
2978,711,https://farm66.staticflickr.com/65535/50833392748_c735df279b_z.jpg,CC,unofficial/002978.jpg,,,https://farm66.staticflickr.com/65535/50833392748_68ed1c1243_o.png,2978,669
2979,3024,https://farm66.staticflickr.com/65535/51619240956_fa4598d5b1_z.jpg,CC,unofficial/002979.jpg,,,https://farm66.staticflickr.com/65535/51619240956_c1c1322274_o.png,2979,4032
2980,2976,,ODBL (c) OpenLitterMap & Contributors,unofficial/002980.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/05/29/VNYkEw862wrzFFtDkB7CF8bPsWSHlGsfGpwn0bud.jpeg,2980,2976
2981,4000,https://farm66.staticflickr.com/65535/49578902292_7889c08052_z.jpg,CC,unofficial/002981.jpg,,,https://farm66.staticflickr.com/65535/49578902292_1c1f32ec5d_o.png,2981,3000
2982,3000,https://farm66.staticflickr.com/65535/48794646143_711e7d55f1_z.jpg,CC,unofficial/002982.jpg,,,https://farm66.staticflickr.com/65535/48794646143_ab448e786b_o.png,2982,4000
2983,3000,https://farm66.staticflickr.com/65535/49043257166_b4559bc2d8_z.jpg,CC,unofficial/002983.jpg,,,https://farm66.staticflickr.com/65535/49043257166_db7978203d_o.png,2983,4000
2984,3492,,ODBL (c) OpenLitterMap & Contributors,unofficial/002984.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/10/16/gDiScG6VJhP2nRwB3lODL4VcgFXKtxkPvWjyFbr7.jpeg,2984,4656
2985,4032,,ODBL (c) OpenLitterMap & Contributors,unofficial/002985.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/06/21/AiV4CaJx5CMmgAPOtGBbO8wCKm4eoJcdCC6e3xiR.jpeg,2985,3024
2986,1536,,ODBL (c) OpenLitterMap & Contributors,unofficial/002986.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/11/04/79Ylv0QSOjtoSrKHFHnXoAVSqumg5QQ9YbKjTUji.jpeg,2986,2048
2987,4000,https://farm66.staticflickr.com/65535/48758793002_ef940e5389_z.jpg,CC,unofficial/002987.jpg,,,https://farm66.staticflickr.com/65535/48758793002_ef3a41291c_o.png,2987,1824
2988,4032,,ODBL (c) OpenLitterMap & Contributors,unofficial/002988.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/700/GmBGQIp4nzC8aQgpS3Bpt9XUAstYSCXLVSftD06w.jpeg,2988,3024
2989,3024,,ODBL (c) OpenLitterMap & Contributors,unofficial/002989.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/04/26/C8bXTgNxymoFewQUCuAX4rhQse70TqtubNKkcpaH.jpeg,2989,4032
2990,3000,https://farm66.staticflickr.com/65535/49055575528_b7f58d6cf1_z.jpg,CC,unofficial/002990.jpg,,,https://farm66.staticflickr.com/65535/49055575528_6fbe42a811_o.png,2990,4000
2991,3264,,ODBL (c) OpenLitterMap & Contributors,unofficial/002991.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/05/27/2qVBIXzHnP7bdiCxPEgjBrCos22gO3enDXES0KrG.jpeg,2991,2448
2992,708,https://farm66.staticflickr.com/65535/50834232557_a83c7fbf91_z.jpg,CC,unofficial/002992.jpg,,,https://farm66.staticflickr.com/65535/50834232557_0b85c87f7f_o.png,2992,399
2993,3024,,ODBL (c) OpenLitterMap & Contributors,unofficial/002993.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/10/09/LB66x9btCwvtjVJ23sesV4JwVxQlX3LJUvNKojcf.jpeg,2993,4032
2994,3264,,ODBL (c) OpenLitterMap & Contributors,unofficial/002994.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/08/21/sUBF1Fw0wpFQ37pvhuxBpSJNZKDdYoxDMbQXaGrl.jpeg,2994,2448
2995,5312,,ODBL (c) OpenLitterMap & Contributors,unofficial/002995.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/04/01/OLgbZakVeVGvoAI787jRfvPazaAVhFQXv3rHawon.jpeg,2995,2988
2996,2048,,ODBL (c) OpenLitterMap & Contributors,unofficial/002996.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/12/14/1lzfReSOjodzUTD24AKWdGdMSjVhJrhC5syrdH0S.jpeg,2996,1536
2997,1536,,ODBL (c) OpenLitterMap & Contributors,unofficial/002997.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/01/01/ZShN6ffVWiwB529LiHWfuHix5NPNWzWeWS9jGykG.jpeg,2997,2048
2998,4000,https://farm66.staticflickr.com/65535/48742124033_02ae9d6174_z.jpg,CC,unofficial/002998.jpg,,,https://farm66.staticflickr.com/65535/48742124033_a5a81415d3_o.png,2998,1824
2999,1824,https://farm66.staticflickr.com/65535/48721420288_84e39fc36b_z.jpg,CC,unofficial/002999.jpg,,,https://farm66.staticflickr.com/65535/48721420288_fd2d194b75_o.png,2999,4000
3000,4000,https://farm66.staticflickr.com/65535/48721747786_7f200b8e33_z.jpg,CC,unofficial/003000.jpg,,,https://farm66.staticflickr.com/65535/48721747786_cb7c8c50e9_o.png,3000,1824
3001,3000,https://farm66.staticflickr.com/65535/49578664361_10435cd338_z.jpg,CC,unofficial/003001.jpg,,,https://farm66.staticflickr.com/65535/49578664361_23275fae46_o.png,3001,4000
3002,3000,https://farm66.staticflickr.com/65535/52224808493_21e506ae3f_z.jpg,CC,unofficial/003002.jpg,,,https://farm66.staticflickr.com/65535/52224808493_f3272895f3_o.png,3002,4000
3003,3024,,ODBL (c) OpenLitterMap & Contributors,unofficial/003003.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/04/18/7OhidkUYXDxvoSTKxRr2MQyKvVxNwjRKqJz21Ctr.jpeg,3003,4032
3004,3024,,ODBL (c) OpenLitterMap & Contributors,unofficial/003004.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2019/06/21/osQqViU8wo6944EF2QRVxRggEPYqaYUUwYW4HtHJ.jpeg,3004,4032
3005,1536,,ODBL (c) OpenLitterMap & Contributors,unofficial/003005.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/10/15/dfbgLxUkjN7TUSxVVo2TU3hNFBQ0mE321bNFIENW.jpeg,3005,2048
3006,3000,https://farm66.staticflickr.com/65535/48781959767_3a694da40e_z.jpg,CC,unofficial/003006.jpg,,,https://farm66.staticflickr.com/65535/48781959767_c6a443b3ee_o.png,3006,4000
3007,3024,,ODBL (c) OpenLitterMap & Contributors,unofficial/003007.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/10/23/YupPqdlnPZ9aLTSlRITuj0t6iKIWz1jW5J4JzciK.jpeg,3007,4032
3008,3492,,ODBL (c) OpenLitterMap & Contributors,unofficial/003008.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/10/23/MOMLlLvg8zkzlH6GMUlz4rIvIJ0eHgqu11xGbgO9.jpeg,3008,4656
3009,1824,https://farm66.staticflickr.com/65535/48693786103_bf8bc270e5_z.jpg,CC,unofficial/003009.jpg,,,https://farm66.staticflickr.com/65535/48693786103_ec08692aff_o.png,3009,4000
3010,4000,,ODBL (c) OpenLitterMap & Contributors,unofficial/003010.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/676/Fas0O4IRTPE1o8JF1gjMeYsw8wCYazLNG3f5IAHs.jpeg,3010,3000
3011,1536,,ODBL (c) OpenLitterMap & Contributors,unofficial/003011.jpg,,,https://olm-s3.s3.eu-west-1.amazonaws.com/2018/12/14/2PSUFUZ1N2d6uu1kvjps1MEz90ElvZJLGrqTc3jK.jpeg,3011,2048
3012,1824,https://farm66.staticflickr.com/65535/48727160037_befc1bf471_z.jpg,CC,unofficial/003012.jpg,,,https://farm66.staticflickr.com/65535/48727160037_9d60717d57_o.png,3012,4000
